OBJECTID,ID,Name,District,Class,CreatedBy,CreatedDate,EditBy,EditDate,GlobalID,Shape__Area,Shape__Length,Lead,Non-Lead,Unknown,total_points,known_points,pct_known_lead,pct_known_nonlead,pct_unknown,pct_known_lead_total,pct_known_nonlead_total,total_count,white_count,black_count,hispanic_count,asian_count,native_count,hipi_count,pct_white,pct_black,pct_hispanic,pct_asian,pct_native,pct_hipi
11,BRCF,British Camp Farms,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,82be128a-36eb-45de-b15b-a61d9b927cab,12546680.7304688,15341.1049848954,0,95,443,538,95,0.0,1.0,0.8234200743494424,0.0,0.17657992565055763,1094.1973711085293,254.7826422864554,337.31310841127845,409.18547282526043,15.45564848446568,0.003039955864067932,0.0,0.23284888907047507,0.30827446429481653,0.37395947351867187,0.014125101094702495,2.7782518440783293e-06,0.0
12,BRDR,Broad Rock,Old South,1,richmondvagis,1572900161564,richmondvagis,1572900161564,aaba8793-18f8-4347-bdd5-bb8afef269c0,6903014.26953125,13230.9650319142,63,19,461,543,82,0.7682926829268293,0.23170731707317074,0.848987108655617,0.11602209944751381,0.034990791896869246,955.7373581219841,181.14512662587387,683.400075421197,47.77728598345752,1.6636831555994502,0.7061163354052011,0.0,0.1895344208181027,0.7150500810851136,0.04998997431400974,0.0017407325783189785,0.0007388183891782925,0.0
13,BRIP,Broad Rock Industrial Park,Broad Rock,2,richmondvagis,1572900161564,richmondvagis,1572900161564,e756d5c8-1127-4362-a2a6-79248d0e30e9,21783191.0664063,22873.6403097182,0,203,120,323,203,0.0,1.0,0.3715170278637771,0.0,0.628482972136223,1638.2980006153832,304.370010006816,1179.1522203604463,114.44784195191586,2.4276138725799674,0.022731193229551507,0.0,0.18578427727586036,0.7197422080216963,0.06985776818925896,0.0014817901698397353,1.387488309270544e-05,0.0
14,BRSC,Broad Rock Sports Complex,Broad Rock,3,richmondvagis,1572900161564,richmondvagis,1572900161564,2443f01c-3c7d-43cb-b31a-01f3b313ed64,3024636.4765625,7629.53932578246,0,43,2,45,43,0.0,1.0,0.044444444444444446,0.0,0.9555555555555556,445.2611284497409,80.49791144480744,276.0061966992928,68.64340432842413,0.05822038365273393,4.5478420163715745,0.0,0.18078809557231243,0.6198748982653381,0.15416437668255223,0.000130755594712341,0.010213876140964133,0.0
15,BRKB,Brookbury,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,79bf8d1b-3f2b-4b0f-97d0-5a4dc6be085a,10276043.9296875,16808.8088913534,0,192,109,301,192,0.0,1.0,0.36212624584717606,0.0,0.6378737541528239,753.8529887954033,143.6248147423002,524.0940613401995,68.11797269740161,0.576130049873379,0.0,0.0,0.19052098602381498,0.6952205126594507,0.09035975675608672,0.0007642472185379124,0.0,0.0
16,BHRM,Brookhaven Farms,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,bfa178d2-7079-4af9-b463-eb113202921f,4021118.3359375,10099.1524157682,0,10,160,170,10,0.0,1.0,0.9411764705882353,0.0,0.058823529411764705,296.19944946679635,55.26847541645982,210.6040568749645,24.374104651406256,0.01691146424812645,0.0007263531727769016,0.0,0.1865920936583488,0.7110210949212888,0.08228950018402573,5.709485374996353e-05,2.4522434936474285e-06,0.0
17,BRKP,Brookland Park,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,792eff76-dce8-4765-9fc5-121f47f3ab7c,7294855.1171875,11394.8204760969,44,66,760,870,110,0.4,0.6,0.8735632183908046,0.05057471264367816,0.07586206896551724,1745.0736020602376,445.664073470968,1161.0885465224626,29.639314843438335,6.622262491227722,9.109887037239968,0.0,0.25538411270723255,0.6653521921090773,0.016984564323502514,0.0037948327700387335,0.005220345449317906,0.0
18,BRNP,Bryan Park,North,3,richmondvagis,1572900161564,richmondvagis,1572900161564,f119d2f2-5fea-40c3-b35b-f080acfd09ed,15438689.125,17207.4695423933,0,7,23,30,7,0.0,1.0,0.7666666666666667,0.0,0.23333333333333334,1243.6995950468015,888.9071130621536,307.33593890480654,27.87029719670493,1.6950299420106332,0.0011973110273256727,0.0,0.7147281518803609,0.24711428718704473,0.02240918732120046,0.001362893377758837,9.627011475231821e-07,0.0
19,BYDP,Byrd Park,Near West,1,richmondvagis,1572900161564,richmondvagis,1572900161564,7801d99e-6b9d-4fbd-8676-4a2b258637d8,11599417.4257813,15002.1733947834,74,72,482,628,146,0.5068493150684932,0.4931506849315068,0.767515923566879,0.1178343949044586,0.11464968152866242,1622.7262449967989,737.0146384189361,803.482585493332,27.450777338471273,32.471147559505184,0.0,0.0,0.4541829779923169,0.49514364358784185,0.016916456132454693,0.020010243662244607,0.0,0.0
20,CAP,Capitol District,Downtown,2,richmondvagis,1572900161564,richmondvagis,1572900161564,fb71f402-b725-440e-a5c7-7f0ee985d485,4145811.31640625,10661.571145503,0,80,54,134,80,0.0,1.0,0.40298507462686567,0.0,0.5970149253731343,561.1351842850615,292.6031348902725,190.79595659063486,21.3791331060144,30.34859742152088,0.0,0.0,0.5214485619237655,0.3400178102068696,0.03809979075408256,0.054084288904798966,0.0,0.0
21,CARN,Carillon,Near West,1,richmondvagis,1572900161564,richmondvagis,1572900161564,6376abd2-0c19-49d9-a0a2-b76eb35ea996,19718305.4414063,20260.3116273583,13,76,370,459,89,0.14606741573033707,0.8539325842696629,0.8061002178649237,0.02832244008714597,0.1655773420479303,863.9089177599394,611.2598434274549,202.89617147609567,4.752588083459289,34.080910724599825,0.0,0.0,0.7075512601634124,0.23485829038805672,0.005501260590968832,0.03944965727749338,0.0,0.0
22,CRVR,Carver,Near West,1,richmondvagis,1572900161564,richmondvagis,1572900161564,0c350489-2b80-465f-b6a3-46c19c211ebf,6262403.91796875,10284.5149619752,22,205,561,788,227,0.09691629955947137,0.9030837004405287,0.7119289340101523,0.027918781725888325,0.26015228426395937,2311.552553346808,819.6372986823806,1099.6743723845816,134.65733849549065,89.3136496518291,0.04107934800524826,0.0,0.35458302580906464,0.47572977339079114,0.05825406750996228,0.03863794899342232,1.7771323410221e-05,0.0
23,CARY,Carytown,Near West,2,richmondvagis,1572900161564,richmondvagis,1572900161564,19bd03e5-60cd-4609-a7f1-9bb5c77b0689,6537313.67578125,13290.4865369186,75,103,778,956,178,0.42134831460674155,0.5786516853932584,0.8138075313807531,0.07845188284518828,0.10774058577405858,1828.17781737589,1590.1366786736678,70.97208375756608,49.76514432503046,35.07472460708895,0.3655104561775486,0.0,0.8697932244665898,0.03882121480909183,0.027221172826865283,0.019185619841637795,0.00019993156721603318,0.0
24,CDHT,Cedarhurst,Midlothian,1,richmondvagis,1572900161564,richmondvagis,1572900161564,3f561bf5-d7e5-405a-a981-7e6c0c0aea0e,13735083.1484375,16649.8004125642,0,186,673,859,186,0.0,1.0,0.7834691501746216,0.0,0.21653084982537835,1650.0033140752726,747.3143499063445,695.6564479173089,35.14047458642305,48.56203039552119,0.05478189818513445,0.0,0.45291687812467774,0.4216091216199662,0.021297214549000573,0.02943147445902997,3.320108372984475e-05,0.0
25,CENT,Central Office,Downtown,2,richmondvagis,1572900161564,richmondvagis,1572900161564,06322940-002a-43b7-b7e9-12dc6b736524,3604105.703125,8556.98725802621,0,68,45,113,68,0.0,1.0,0.39823008849557523,0.0,0.6017699115044248,350.61030696517156,231.09246259927798,56.7109400623328,13.854464184608991,27.154749801833624,0.0,0.0,0.6591148577449947,0.16174920969441517,0.039515279241306635,0.07744994731296101,0.0,0.0
26,CHIC,Chamberlayne Industrial Center,North,2,richmondvagis,1572900161564,richmondvagis,1572900161564,d81f49b0-343a-42fb-8ed3-cae8f3b2edc1,11684318.1835938,17480.9968587647,2,57,416,475,59,0.03389830508474576,0.9661016949152542,0.8757894736842106,0.004210526315789474,0.12,1551.6322169173127,328.70556429618813,990.3173214601039,36.03170515828587,33.48501235513641,6.113603276817531,0.0,0.21184502404135439,0.6382423042411464,0.023221807826258878,0.0215805085702992,0.003940111071529348,0.0
27,CHGD,Cherry Gardens,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,49e53ae4-74e0-498f-9688-1457e22f3dca,2898611.4296875,9787.18961143575,0,33,65,98,33,0.0,1.0,0.6632653061224489,0.0,0.336734693877551,267.894884477418,43.068985042950615,180.206325409655,39.440796566759296,0.050136961843942486,0.0,0.0,0.16076822492137244,0.6726755001730739,0.1472248962263553,0.00018715162083719726,0.0,0.0
28,CHBZ,Chimborazo,East,1,richmondvagis,1572900161564,richmondvagis,1572900161564,c712c2bb-9761-4045-b8d4-290544b4e0d8,8465054.859375,12753.9489192804,17,92,581,690,109,0.1559633027522936,0.8440366972477065,0.8420289855072464,0.02463768115942029,0.13333333333333333,1626.9774123329044,900.9813917542435,577.8976511669384,46.42189697313226,23.40943274645535,6.117391449000653,0.0,0.5537762140547093,0.3551970954152938,0.028532600773214446,0.014388296093729313,0.00375997318870518,0.0
29,CHFT,Chippenham Forest,Huguenot,1,richmondvagis,1572900161564,richmondvagis,1572900161564,4fca3075-de5a-4894-b522-0306fe0f4a74,9158860.16796875,14149.8271080562,0,47,241,288,47,0.0,1.0,0.8368055555555556,0.0,0.16319444444444445,765.9221477251186,438.47860702499275,306.5775838563531,5.305820168067208,1.179334969012449,0.0,0.0,0.5724845642958978,0.40027251433703226,0.006927362244095089,0.0015397582802837292,0.0,0.0
30,CH,Church Hill,East,1,richmondvagis,1572900161564,richmondvagis,1572900161564,6309150a-6fac-42fd-9feb-a67fa910a11d,9474011.01953125,15177.052695942,72,208,1217,1497,280,0.2571428571428571,0.7428571428571429,0.8129592518370073,0.04809619238476954,0.13894455577822312,3516.6508953895923,2270.634457739407,847.7656096350095,97.59505993623854,160.32326732392718,4.778618126006713,0.0,0.6456809405551911,0.24107187061031538,0.02775227420617379,0.045589759146725244,0.001358854850298501,0.0
31,CHN,Church Hill North,East,1,richmondvagis,1572900161564,richmondvagis,1572900161564,a16ebe79-0a5e-4c96-820f-f915d8b817cd,10607409.6835938,14391.0482604475,23,397,916,1336,420,0.05476190476190476,0.9452380952380952,0.6856287425149701,0.01721556886227545,0.2971556886227545,2255.760648909354,645.3707717533057,1347.0629745141982,52.353717146713336,55.736316372135704,0.0,0.0,0.28609895826728704,0.5971657388231746,0.0232088972613411,0.024708435444639864,0.0,0.0
32,CC,City Center,Downtown,2,richmondvagis,1572900161564,richmondvagis,1572900161564,c3369b42-486b-4638-9dbb-26c5c14034f1,4823719.9375,10324.830538592,0,120,229,349,120,0.0,1.0,0.6561604584527221,0.0,0.3438395415472779,1098.6050639331893,505.3834830570164,382.6817428780456,56.82860762126106,73.5838355115294,7.109034823778192,0.0,0.4600228959874436,0.34833422440998146,0.05172796802684048,0.0669793340002339,0.006470964914658833,0.0
33,COFR,Cofer,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,df42193c-d037-4751-9b67-48cf86d56849,4923142.9609375,10364.6564477594,0,29,281,310,29,0.0,1.0,0.9064516129032258,0.0,0.0935483870967742,397.7499650057117,77.9768844726625,288.5787578587537,21.925207545093038,0.12825423136549768,0.013346263697276354,0.0,0.19604498135290283,0.7255280534207205,0.05512309107249875,0.0003224493844107716,3.3554405710845756e-05,0.0
34,COLP,Colonial Place,Far West,1,richmondvagis,1572900161564,richmondvagis,1572900161564,96ed1c74-b015-497a-b0bd-e02efe401469,10309973.4101563,15377.2165942058,21,92,855,968,113,0.18584070796460178,0.8141592920353983,0.8832644628099173,0.02169421487603306,0.09504132231404959,1707.4654536634957,1568.9931384018214,30.07993134650641,40.176345236143625,30.329810519213336,0.0,0.0,0.9189018349012148,0.01761671445941565,0.023529814409973714,0.017763059541930082,0.0,0.0
35,CRIA,Commerce Road Industrial Area,Broad Rock,2,richmondvagis,1572900161564,richmondvagis,1572900161564,07abe1b5-fdb3-4ad0-b1ea-f71089a412df,75513725.1679688,52277.717611208,0,247,172,419,247,0.0,1.0,0.4105011933174224,0.0,0.5894988066825776,3200.2501750839606,273.88773795841536,1840.5154194828315,947.3266163354596,53.46384277454471,0.07346132352019626,0.0,0.08558322723979844,0.5751161061758381,0.2960164251254532,0.016706144785428235,2.2954868994974416e-05,0.0
36,CTLF,Cottrell Farms,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,933f6b86-cd18-457f-8807-393e32c5e5cb,18539748.6640625,18962.8111440402,0,89,450,539,89,0.0,1.0,0.8348794063079777,0.0,0.16512059369202226,1611.972628149979,377.69543023870057,493.47828778566725,602.7974206574545,23.378814704806633,0.05187906547210837,0.0,0.23430635461358437,0.30613316824865694,0.37395015903543605,0.014503233055289479,3.2183589575989686e-05,0.0
37,CCOV,Country Club of Virginia,Far West,3,richmondvagis,1572900161564,richmondvagis,1572900161564,e00454f6-cc4b-4378-86cd-44378053170d,8135293.22265625,16926.6032117446,0,8,45,53,8,0.0,1.0,0.8490566037735849,0.0,0.1509433962264151,878.1044342088097,665.2461239619089,75.51656213108178,46.32716748493968,70.31032837751965,4.782664097858536,0.015419697643024775,0.7575934001077098,0.0859995225956509,0.05275815231098498,0.08007057661754176,0.005446577777696585,1.7560209289818973e-05
38,CRGT,Creighton,East,1,richmondvagis,1572900161564,richmondvagis,1572900161564,5c8de19f-bc66-4dc9-a654-6b866f2cf54c,3844199.3671875,12242.9113204107,0,13,458,471,13,0.0,1.0,0.9723991507430998,0.0,0.027600849256900213,1405.8414368073102,19.062007065518365,1357.302684827255,19.14570795261395,0.15994418148742562,0.0,0.0,0.013559144414471456,0.9654735230380693,0.013618682343077167,0.00011377113897756605,0.0,0.0
39,CLWD,Cullenwood,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,49320b8a-b6bb-4962-aea1-67350ae91ba1,4438869.5078125,9206.43344959818,0,78,128,206,78,0.0,1.0,0.6213592233009708,0.0,0.3786407766990291,506.34990267552433,56.73917540090433,305.10400427019243,136.882260664271,0.0004150696770897349,0.0,0.0,0.1120552706756686,0.6025556688330344,0.27033136560507437,8.19728955997681e-07,0.0,0.0
40,DVGD,Davee Gardens,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,e1fd267d-d70f-4299-8f8d-e4a7b7b2c78b,3950930.734375,8490.20192716904,0,4,280,284,4,0.0,1.0,0.9859154929577465,0.0,0.014084507042253521,158.4572879686611,7.856247098475223,103.0500715899411,40.200094802139304,2.526863101848756,0.0,0.0,0.04957958828645984,0.6503334299797043,0.25369672368802554,0.015946651203247317,0.0,0.0
41,DRBN,Deerbourne,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,50fd9f24-5536-4617-bc0b-f225f7689e18,8289832.40625,13915.9713152221,0,23,322,345,23,0.0,1.0,0.9333333333333333,0.0,0.06666666666666667,944.3090315085512,106.0985283916525,569.3437651454484,254.6147037618048,0.0037096978894669945,0.0,0.0,0.1123557276818142,0.6029210207127969,0.2696306984960772,3.9284786713738015e-06,0.0,0.0
42,EVW,Eastview,East,1,richmondvagis,1572900161564,richmondvagis,1572900161564,b01f0cf8-0dae-41f9-adc7-472e1099e14d,2294722.2265625,8620.43122792249,0,22,190,212,22,0.0,1.0,0.8962264150943396,0.0,0.10377358490566038,835.8987650312023,10.002286666695353,808.6975770106849,11.007305781635225,0.47067818499477676,0.025487701740189786,0.0,0.011965906740300052,0.9674587531906426,0.013168228309590033,0.0005630803689214774,3.0491373843863e-05,0.0
43,EGWD,Edgewood,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,fc71ce39-2da4-4895-991f-e18b4552178d,4302328.29296875,10348.5442704159,8,16,364,388,24,0.3333333333333333,0.6666666666666666,0.9381443298969072,0.020618556701030927,0.041237113402061855,709.8953664129083,137.30990690930142,534.4095489958464,4.16065868034725,15.055020369496187,0.06778609950863981,0.0,0.1934227400343892,0.752800446770361,0.005860946383367738,0.021207379399543064,9.54874516946942e-05,0.0
44,ELKH,Elkhardt,Midlothian,1,richmondvagis,1572900161564,richmondvagis,1572900161564,a8e3ece9-fd62-4988-826d-ca77e17bbc51,6522418.34375,12273.0353183488,0,10,226,236,10,0.0,1.0,0.9576271186440678,0.0,0.0423728813559322,939.4092762881495,103.68185960077368,600.3910201938592,203.70194422010903,5.211058156922571,0.0,0.0,0.11036920990438553,0.6391154902857255,0.21684046491960182,0.005547164892295739,0.0,0.0
45,FRFD,Fairfield,East,1,richmondvagis,1572900161564,richmondvagis,1572900161564,46cd8e9b-bb5b-4fdc-a1d0-762c872085c7,2408952.765625,7521.31917666746,0,9,443,452,9,0.0,1.0,0.9800884955752213,0.0,0.01991150442477876,936.2688335860006,9.588636108064765,909.7338836830867,11.817609414061435,0.0009110713860546912,8.885951575227652e-05,0.0,0.010241327879450347,0.9716588345664754,0.012622025843580463,9.73087379791549e-07,9.490812100616011e-08,0.0
46,FRMT,Fairmount,East,1,richmondvagis,1572900161564,richmondvagis,1572900161564,020e8b4f-67e8-4177-8881-7f2165ab2775,4856835.66796875,9801.67453982977,28,71,454,553,99,0.2828282828282828,0.7171717171717171,0.8209764918625678,0.05063291139240506,0.12839059674502712,1059.9052393100126,131.26462864127507,862.7302717050062,19.797167261697805,11.501569952341658,1.5750976703297803,0.0,0.1238456267342607,0.8139692490496931,0.018678242664962725,0.010851507781798551,0.00148607404880379,0.0
47,FWNB,Fawnbrook,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,93476db9-d163-4345-82e5-5283b320dcd1,7810974.03125,13438.8696632454,0,133,105,238,133,0.0,1.0,0.4411764705882353,0.0,0.5588235294117647,575.2995850982602,107.77009695403085,408.95947392982964,46.946912820870565,0.0,0.0597443113967552,0.0,0.18732865405356394,0.7108634953386592,0.08160428763885187,0.0,0.00010384904307996497,0.0
48,FRHL,Forest Hill,Old South,1,richmondvagis,1572900161564,richmondvagis,1572900161564,506c9181-71da-497c-94e3-c3d9ba790d32,15762121.7617188,19303.8922045231,16,69,542,627,85,0.18823529411764706,0.8117647058823529,0.8644338118022329,0.025518341307814992,0.11004784688995216,2141.9848757265568,1253.3827920970116,834.206514808322,20.232504346360233,4.182038708782088,0.0,0.0,0.5851501596956266,0.38945490430942514,0.009445680301312777,0.0019524128093404715,0.0,0.0
49,FTHP,Forest Hill Park,Old South,3,richmondvagis,1572900161564,richmondvagis,1572900161564,ba322029-19db-492f-b973-139d901ce632,4848049.79296875,13731.4877357609,0,0,10,10,0,0.0,0.0,1.0,0.0,0.0,619.4674995691644,351.2225155792606,233.35386208806202,11.476807164313316,10.76518808313718,0.0,0.0,0.5669748870175328,0.3767007345023881,0.018526891519402327,0.01737813217097636,0.0,0.0
50,FRHT,Forest Hill Terrace,Old South,1,richmondvagis,1572900161564,richmondvagis,1572900161564,12c8c434-953c-4d43-8cee-e1cf4f2cbaf9,6677579.625,11721.7820975534,24,53,348,425,77,0.3116883116883117,0.6883116883116883,0.8188235294117647,0.05647058823529412,0.12470588235294118,879.6242765011657,615.1992461071286,238.79061736854916,11.35219503961337,1.3596858341505969,0.0,0.0,0.6993886623436243,0.27146888023415383,0.012905731848111774,0.0015457575131497577,0.0,0.0
51,FRVW,Forest View,Old South,1,richmondvagis,1572900161564,richmondvagis,1572900161564,d3ab613d-722c-4de4-b1a8-1700fdf69b51,5407884.21484375,10844.7235979961,0,35,339,374,35,0.0,1.0,0.9064171122994652,0.0,0.09358288770053476,670.8670776539625,575.4236213924356,68.27455050484234,13.518485004383294,2.2317302090545836,0.019544035312994357,0.0,0.8577311967740393,0.10177060818605081,0.02015076526285616,0.0033266354593804114,2.9132500258233413e-05,0.0
52,FLTN,Fulton,East,1,richmondvagis,1572900161564,richmondvagis,1572900161564,9ede43c6-9088-4ed9-99b8-d0fe235bd8ce,30322996.4414063,27028.9631308888,14,312,1478,1804,326,0.04294478527607362,0.9570552147239264,0.8192904656319291,0.007760532150776054,0.1729490022172949,5778.263468144757,936.8820279800455,4482.064151626467,79.27541396751286,7.8124393819788605,13.68121232305275,0.0,0.16213902899115343,0.7756766676244231,0.013719591431673854,0.0013520393151071081,0.002367703099465178,0.0
53,GMBH,Gambles Hill,Downtown,2,richmondvagis,1572900161564,richmondvagis,1572900161564,aa4874aa-0ca6-4cfa-8fad-5d259036543d,4900941.10546875,9447.23912942551,0,30,13,43,30,0.0,1.0,0.3023255813953488,0.0,0.6976744186046512,504.63805822477383,339.00746444908077,79.60799156431503,20.0313248969993,36.83149222443011,0.0,0.0,0.6717833879625493,0.15775265116618764,0.03969443955033021,0.07298595820140219,0.0,0.0
54,GLPN,Gilpin,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,683c3f9a-8782-494c-ab19-392a43db360e,7053812.5234375,11212.9815816083,0,17,341,358,17,0.0,1.0,0.952513966480447,0.0,0.04748603351955307,2486.1375110323916,34.14736163723571,2395.2422517359496,0.9089028367405088,1.0720047959189258,0.12606709960025747,0.0,0.0137351057556972,0.9634391666216818,0.00036558832031904724,0.0004311928809898234,5.070801556262547e-05,0.0
55,GNP,Ginter Park,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,727f0002-43a9-47fb-a82e-a51a39130469,23755522.84375,28102.4288702757,35,134,928,1097,169,0.20710059171597633,0.7928994082840237,0.845943482224248,0.03190519598906107,0.12215132178669097,3828.004613550059,2057.5971890772385,1429.06322067382,66.87279882303166,59.1883107674263,0.13998406244893108,4.022419857988236e-05,0.5375116795298323,0.37331805077123953,0.017469362128332024,0.015461922526925997,3.656841529224571e-05,1.0507876202003525e-08
56,GNPT,Ginter Park Terrace,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,f11af695-4e89-4f63-bf6d-4d443fff3fae,1738649.984375,6180.61617420938,16,11,131,158,27,0.5925925925925926,0.4074074074074074,0.8291139240506329,0.10126582278481013,0.06962025316455696,404.0335863203897,160.1017556286225,194.5413449835998,6.816046597126534,4.7216629108313475,4.697283619498231,0.0,0.39625853159065183,0.4814979535620408,0.01686999998985619,0.01168631289748069,0.011625973133266672,0.0
57,GRVH,Gravel Hill,Huguenot,1,richmondvagis,1572900161564,richmondvagis,1572900161564,0486145c-7552-4081-95f8-ab38c1335914,14680024.3789063,17525.090675161,0,96,186,282,96,0.0,1.0,0.6595744680851063,0.0,0.3404255319148936,706.7224532042596,515.899720214121,126.32522907431493,8.98267716819216,49.227984530161734,0.0,0.0,0.7299891461988313,0.1787480056726087,0.01271033222089514,0.069656743332497,0.0,0.0
